Time	TH	ErrorTH	H	HD=0	HD=1	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
1.3200	0.0001	0.0000	0.2899	0.9895	0.0105	<nil>	0.960633	0.000274	T	0.001215	0.000043	A -- T	0.004367	0.000093	B -- T	0.027618	0.000231	A -- B -- T	0.006167	0.000110
1.3300	0.0001	0.0000	0.2827	0.9897	0.0103	<nil>	0.961832	0.000270	T	0.001085	0.000040	A -- T	0.004339	0.000093	B -- T	0.026778	0.000227	A -- B -- T	0.005965	0.000108
1.3400	0.0001	0.0000	0.2767	0.9899	0.0101	<nil>	0.962899	0.000267	T	0.001089	0.000041	A -- T	0.004306	0.000093	B -- T	0.025929	0.000224	A -- B -- T	0.005776	0.000107
1.3500	0.0001	0.0000	0.2712	0.9901	0.0099	<nil>	0.963874	0.000263	T	0.001115	0.000041	A -- T	0.004263	0.000092	B -- T	0.025146	0.000220	A -- B -- T	0.005603	0.000105
1.3600	0.0001	0.0000	0.2648	0.9903	0.0097	<nil>	0.964934	0.000259	T	0.001034	0.000039	A -- T	0.004243	0.000092	B -- T	0.024379	0.000217	A -- B -- T	0.005410	0.000103
1.3700	0.0001	0.0000	0.2586	0.9906	0.0094	<nil>	0.965941	0.000256	T	0.000974	0.000038	A -- T	0.004219	0.000092	B -- T	0.023639	0.000214	A -- B -- T	0.005228	0.000102
1.3800	0.0001	0.0000	0.2526	0.9908	0.0092	<nil>	0.966931	0.000252	T	0.000908	0.000037	A -- T	0.004190	0.000091	B -- T	0.022920	0.000211	A -- B -- T	0.005051	0.000100
1.3900	0.0001	0.0000	0.2474	0.9910	0.0090	<nil>	0.967811	0.000249	T	0.000930	0.000037	A -- T	0.004154	0.000091	B -- T	0.022218	0.000208	A -- B -- T	0.004887	0.000098
1.4000	0.0001	0.0000	0.2418	0.9911	0.0089	<nil>	0.968735	0.000245	T	0.000890	0.000036	A -- T	0.004135	0.000091	B -- T	0.021519	0.000204	A -- B -- T	0.004721	0.000097
1.4100	0.0001	0.0000	0.2359	0.9913	0.0087	<nil>	0.969663	0.000242	T	0.000798	0.000034	A -- T	0.004099	0.000090	B -- T	0.020852	0.000201	A -- B -- T	0.004588	0.000095
1.4200	0.0001	0.0000	0.2309	0.9915	0.0085	<nil>	0.970496	0.000239	T	0.000789	0.000034	A -- T	0.004066	0.000090	B -- T	0.020185	0.000198	A -- B -- T	0.004464	0.000094
1.4300	0.0001	0.0000	0.2257	0.9916	0.0084	<nil>	0.971329	0.000235	T	0.000751	0.000033	A -- T	0.004037	0.000090	B -- T	0.019550	0.000195	A -- B -- T	0.004332	0.000093
1.4400	0.0001	0.0000	0.2213	0.9918	0.0082	<nil>	0.972070	0.000233	T	0.000800	0.000035	A -- T	0.004013	0.000089	B -- T	0.018919	0.000192	A -- B -- T	0.004198	0.000091
1.4500	0.0001	0.0000	0.2166	0.9919	0.0081	<nil>	0.972839	0.000229	T	0.000787	0.000034	A -- T	0.003990	0.000089	B -- T	0.018321	0.000189	A -- B -- T	0.004063	0.000090
1.4600	0.0001	0.0000	0.2110	0.9921	0.0079	<nil>	0.973670	0.000226	T	0.000686	0.000031	A -- T	0.003972	0.000089	B -- T	0.017726	0.000186	A -- B -- T	0.003947	0.000088
1.4700	0.0001	0.0000	0.2064	0.9922	0.0078	<nil>	0.974389	0.000223	T	0.000659	0.000031	A -- T	0.003946	0.000089	B -- T	0.017185	0.000183	A -- B -- T	0.003821	0.000087
1.4800	0.0001	0.0000	0.2033	0.9924	0.0076	<nil>	0.974948	0.000221	T	0.000752	0.000034	A -- T	0.003905	0.000088	B -- T	0.016670	0.000180	A -- B -- T	0.003725	0.000086
1.4900	0.0001	0.0000	0.1990	0.9925	0.0075	<nil>	0.975619	0.000218	T	0.000741	0.000033	A -- T	0.003862	0.000088	B -- T	0.016140	0.000177	A -- B -- T	0.003637	0.000085
1.5000	0.0001	0.0000	0.1940	0.9926	0.0074	<nil>	0.976335	0.000214	T	0.000654	0.000031	A -- T	0.003823	0.000087	B -- T	0.015651	0.000175	A -- B -- T	0.003538	0.000084
1.5100	0.0000	0.0000	0.1895	0.9928	0.0072	<nil>	0.976991	0.000212	T	0.000598	0.000030	A -- T	0.003787	0.000087	B -- T	0.015195	0.000172	A -- B -- T	0.003429	0.000082
1.5200	0.0000	0.0000	0.1859	0.9929	0.0071	<nil>	0.977567	0.000209	T	0.000612	0.000030	A -- T	0.003760	0.000086	B -- T	0.014736	0.000170	A -- B -- T	0.003325	0.000081
1.5300	0.0000	0.0000	0.1819	0.9930	0.0070	<nil>	0.978159	0.000206	T	0.000600	0.000030	A -- T	0.003717	0.000086	B -- T	0.014289	0.000167	A -- B -- T	0.003236	0.000080
1.5400	0.0000	0.0000	0.1780	0.9932	0.0068	<nil>	0.978736	0.000204	T	0.000581	0.000030	A -- T	0.003678	0.000085	B -- T	0.013859	0.000165	A -- B -- T	0.003146	0.000079
1.5500	0.0000	0.0000	0.1742	0.9933	0.0067	<nil>	0.979298	0.000201	T	0.000554	0.000028	A -- T	0.003638	0.000085	B -- T	0.013443	0.000162	A -- B -- T	0.003067	0.000078
1.5600	0.0000	0.0000	0.1706	0.9934	0.0066	<nil>	0.979824	0.000198	T	0.000538	0.000028	A -- T	0.003607	0.000085	B -- T	0.013039	0.000160	A -- B -- T	0.002992	0.000077
1.5700	0.0000	0.0000	0.1665	0.9935	0.0065	<nil>	0.980396	0.000196	T	0.000474	0.000026	A -- T	0.003578	0.000084	B -- T	0.012651	0.000157	A -- B -- T	0.002900	0.000076
1.5800	0.0000	0.0000	0.1631	0.9936	0.0064	<nil>	0.980898	0.000193	T	0.000472	0.000026	A -- T	0.003548	0.000084	B -- T	0.012268	0.000155	A -- B -- T	0.002813	0.000075
1.5900	0.0000	0.0000	0.1600	0.9937	0.0063	<nil>	0.981363	0.000191	T	0.000482	0.000027	A -- T	0.003510	0.000084	B -- T	0.011897	0.000153	A -- B -- T	0.002748	0.000074
1.6000	0.0000	0.0000	0.1569	0.9938	0.0062	<nil>	0.981813	0.000189	T	0.000484	0.000027	A -- T	0.003486	0.000083	B -- T	0.011541	0.000150	A -- B -- T	0.002675	0.000073
1.6100	0.0000	0.0000	0.1533	0.9939	0.0061	<nil>	0.982319	0.000186	T	0.000435	0.000025	A -- T	0.003466	0.000083	B -- T	0.011190	0.000148	A -- B -- T	0.002590	0.000072
1.6200	0.0000	0.0000	0.1499	0.9940	0.0060	<nil>	0.982784	0.000184	T	0.000405	0.000024	A -- T	0.003448	0.000083	B -- T	0.010841	0.000146	A -- B -- T	0.002522	0.000071
1.6300	0.0000	0.0000	0.1469	0.9941	0.0059	<nil>	0.983207	0.000181	T	0.000396	0.000024	A -- T	0.003416	0.000082	B -- T	0.010523	0.000144	A -- B -- T	0.002459	0.000070
1.6400	0.0000	0.0000	0.1440	0.9942	0.0058	<nil>	0.983620	0.000179	T	0.000397	0.000024	A -- T	0.003381	0.000082	B -- T	0.010205	0.000142	A -- B -- T	0.002396	0.000069
1.6500	0.0000	0.0000	0.1411	0.9943	0.0057	<nil>	0.984028	0.000177	T	0.000377	0.000024	A -- T	0.003349	0.000082	B -- T	0.009918	0.000140	A -- B -- T	0.002328	0.000068
1.6600	0.0000	0.0000	0.1382	0.9944	0.0056	<nil>	0.984415	0.000175	T	0.000362	0.000023	A -- T	0.003320	0.000081	B -- T	0.009635	0.000138	A -- B -- T	0.002268	0.000067
1.6700	0.0000	0.0000	0.1358	0.9945	0.0055	<nil>	0.984773	0.000173	T	0.000390	0.000024	A -- T	0.003297	0.000081	B -- T	0.009324	0.000135	A -- B -- T	0.002216	0.000066
1.6800	0.0000	0.0000	0.1332	0.9946	0.0054	<nil>	0.985141	0.000171	T	0.000391	0.000024	A -- T	0.003268	0.000081	B -- T	0.009033	0.000133	A -- B -- T	0.002168	0.000065
1.6900	0.0000	0.0000	0.1301	0.9947	0.0053	<nil>	0.985542	0.000168	T	0.000347	0.000022	A -- T	0.003245	0.000080	B -- T	0.008766	0.000131	A -- B -- T	0.002099	0.000064
1.7000	0.0000	0.0000	0.1273	0.9947	0.0053	<nil>	0.985907	0.000166	T	0.000317	0.000022	A -- T	0.003222	0.000080	B -- T	0.008518	0.000129	A -- B -- T	0.002036	0.000063
1.7100	0.0000	0.0000	0.1249	0.9948	0.0052	<nil>	0.986237	0.000164	T	0.000318	0.000021	A -- T	0.003197	0.000080	B -- T	0.008260	0.000127	A -- B -- T	0.001987	0.000063
1.7200	0.0000	0.0000	0.1225	0.9949	0.0051	<nil>	0.986567	0.000162	T	0.000307	0.000021	A -- T	0.003159	0.000079	B -- T	0.008000	0.000125	A -- B -- T	0.001966	0.000062
1.7300	0.0000	0.0000	0.1203	0.9949	0.0051	<nil>	0.986870	0.000161	T	0.000318	0.000022	A -- T	0.003128	0.000079	B -- T	0.007762	0.000124	A -- B -- T	0.001922	0.000062
1.7400	0.0000	0.0000	0.1179	0.9950	0.0050	<nil>	0.987183	0.000159	T	0.000308	0.000021	A -- T	0.003088	0.000078	B -- T	0.007530	0.000122	A -- B -- T	0.001891	0.000061
1.7500	0.0000	0.0000	0.1155	0.9951	0.0049	<nil>	0.987497	0.000157	T	0.000299	0.000021	A -- T	0.003055	0.000078	B -- T	0.007299	0.000120	A -- B -- T	0.001850	0.000060
1.7600	0.0000	0.0000	0.1132	0.9952	0.0048	<nil>	0.987803	0.000155	T	0.000294	0.000021	A -- T	0.003029	0.000078	B -- T	0.007070	0.000118	A -- B -- T	0.001805	0.000060
1.7700	0.0000	0.0000	0.1111	0.9952	0.0048	<nil>	0.988079	0.000153	T	0.000279	0.000020	A -- T	0.002994	0.000077	B -- T	0.006874	0.000116	A -- B -- T	0.001774	0.000059
1.7800	0.0000	0.0000	0.1090	0.9953	0.0047	<nil>	0.988358	0.000151	T	0.000282	0.000020	A -- T	0.002961	0.000077	B -- T	0.006666	0.000115	A -- B -- T	0.001734	0.000059
1.7900	0.0000	0.0000	0.1067	0.9954	0.0046	<nil>	0.988633	0.000150	T	0.000249	0.000019	A -- T	0.002939	0.000076	B -- T	0.006486	0.000113	A -- B -- T	0.001692	0.000058
1.8000	0.0000	0.0000	0.1046	0.9954	0.0046	<nil>	0.988904	0.000148	T	0.000231	0.000018	A -- T	0.002917	0.000076	B -- T	0.006287	0.000111	A -- B -- T	0.001660	0.000057
1.8100	0.0000	0.0000	0.1023	0.9955	0.0045	<nil>	0.989183	0.000146	T	0.000195	0.000016	A -- T	0.002903	0.000076	B -- T	0.006108	0.000110	A -- B -- T	0.001610	0.000056
1.8200	0.0000	0.0000	0.1002	0.9956	0.0044	<nil>	0.989436	0.000144	T	0.000181	0.000016	A -- T	0.002886	0.000076	B -- T	0.005934	0.000108	A -- B -- T	0.001562	0.000056
1.8300	0.0000	0.0000	0.0986	0.9956	0.0044	<nil>	0.989652	0.000143	T	0.000202	0.000017	A -- T	0.002864	0.000076	B -- T	0.005761	0.000107	A -- B -- T	0.001521	0.000055
1.8400	0.0000	0.0000	0.0973	0.9957	0.0043	<nil>	0.989846	0.000142	T	0.000246	0.000019	A -- T	0.002836	0.000075	B -- T	0.005585	0.000105	A -- B -- T	0.001486	0.000054
1.8500	0.0000	0.0000	0.0956	0.9957	0.0043	<nil>	0.990064	0.000140	T	0.000241	0.000019	A -- T	0.002801	0.000075	B -- T	0.005423	0.000103	A -- B -- T	0.001471	0.000054
1.8600	0.0000	0.0000	0.0937	0.9958	0.0042	<nil>	0.990292	0.000138	T	0.000221	0.000018	A -- T	0.002779	0.000074	B -- T	0.005273	0.000102	A -- B -- T	0.001434	0.000053
1.8700	0.0000	0.0000	0.0917	0.9958	0.0042	<nil>	0.990520	0.000137	T	0.000194	0.000016	A -- T	0.002754	0.000074	B -- T	0.005124	0.000101	A -- B -- T	0.001408	0.000053
1.8800	0.0000	0.0000	0.0900	0.9959	0.0041	<nil>	0.990729	0.000135	T	0.000177	0.000016	A -- T	0.002740	0.000074	B -- T	0.004981	0.000099	A -- B -- T	0.001373	0.000052
1.8900	0.0000	0.0000	0.0884	0.9959	0.0041	<nil>	0.990931	0.000134	T	0.000177	0.000016	A -- T	0.002719	0.000074	B -- T	0.004834	0.000098	A -- B -- T	0.001339	0.000051
1.9000	0.0000	0.0000	0.0867	0.9960	0.0040	<nil>	0.991135	0.000132	T	0.000164	0.000015	A -- T	0.002697	0.000073	B -- T	0.004692	0.000096	A -- B -- T	0.001312	0.000051
1.9100	0.0000	0.0000	0.0852	0.9960	0.0040	<nil>	0.991316	0.000131	T	0.000164	0.000016	A -- T	0.002684	0.000073	B -- T	0.004569	0.000095	A -- B -- T	0.001267	0.000050
1.9200	0.0000	0.0000	0.0838	0.9961	0.0039	<nil>	0.991484	0.000130	T	0.000157	0.000015	A -- T	0.002658	0.000073	B -- T	0.004461	0.000094	A -- B -- T	0.001240	0.000049
1.9300	0.0000	0.0000	0.0826	0.9962	0.0038	<nil>	0.991639	0.000129	T	0.000176	0.000016	A -- T	0.002639	0.000073	B -- T	0.004338	0.000093	A -- B -- T	0.001208	0.000049
1.9400	0.0000	0.0000	0.0814	0.9962	0.0038	<nil>	0.991795	0.000127	T	0.000202	0.000018	A -- T	0.002616	0.000072	B -- T	0.004206	0.000091	A -- B -- T	0.001181	0.000048
1.9500	0.0000	0.0000	0.0797	0.9963	0.0037	<nil>	0.991984	0.000126	T	0.000169	0.000016	A -- T	0.002593	0.000072	B -- T	0.004107	0.000090	A -- B -- T	0.001147	0.000048
1.9600	0.0000	0.0000	0.0783	0.9963	0.0037	<nil>	0.992138	0.000125	T	0.000150	0.000015	A -- T	0.002566	0.000071	B -- T	0.004023	0.000089	A -- B -- T	0.001122	0.000047
1.9700	0.0000	0.0000	0.0770	0.9964	0.0036	<nil>	0.992302	0.000123	T	0.000159	0.000015	A -- T	0.002541	0.000071	B -- T	0.003890	0.000088	A -- B -- T	0.001108	0.000047
1.9800	0.0000	0.0000	0.0757	0.9964	0.0036	<nil>	0.992456	0.000122	T	0.000161	0.000015	A -- T	0.002532	0.000071	B -- T	0.003775	0.000086	A -- B -- T	0.001076	0.000046
1.9900	0.0000	0.0000	0.0742	0.9964	0.0036	<nil>	0.992616	0.000121	T	0.000133	0.000014	A -- T	0.002513	0.000071	B -- T	0.003676	0.000085	A -- B -- T	0.001063	0.000046
2.0000	0.0000	0.0000	0.0732	0.9965	0.0035	<nil>	0.992747	0.000120	T	0.000144	0.000014	A -- T	0.002498	0.000071	B -- T	0.003574	0.000084	A -- B -- T	0.001037	0.000045
2.0100	0.0000	0.0000	0.0721	0.9965	0.0035	<nil>	0.992890	0.000119	T	0.000161	0.000016	A -- T	0.002478	0.000070	B -- T	0.003447	0.000083	A -- B -- T	0.001024	0.000045
2.0200	0.0000	0.0000	0.0709	0.9965	0.0035	<nil>	0.993025	0.000118	T	0.000152	0.000015	A -- T	0.002460	0.000070	B -- T	0.003352	0.000081	A -- B -- T	0.001011	0.000045
2.0300	0.0000	0.0000	0.0697	0.9966	0.0034	<nil>	0.993159	0.000116	T	0.000145	0.000015	A -- T	0.002432	0.000070	B -- T	0.003267	0.000080	A -- B -- T	0.000997	0.000044
2.0400	0.0000	0.0000	0.0685	0.9966	0.0034	<nil>	0.993298	0.000115	T	0.000133	0.000014	A -- T	0.002413	0.000069	B -- T	0.003177	0.000079	A -- B -- T	0.000980	0.000044
2.0500	0.0000	0.0000	0.0672	0.9966	0.0034	<nil>	0.993444	0.000114	T	0.000121	0.000013	A -- T	0.002386	0.000069	B -- T	0.003075	0.000078	A -- B -- T	0.000974	0.000044
2.0600	0.0000	0.0000	0.0660	0.9967	0.0033	<nil>	0.993575	0.000113	T	0.000109	0.000013	A -- T	0.002360	0.000069	B -- T	0.002990	0.000077	A -- B -- T	0.000966	0.000044
2.0700	0.0000	0.0000	0.0649	0.9967	0.0033	<nil>	0.993697	0.000112	T	0.000098	0.000012	A -- T	0.002327	0.000068	B -- T	0.002919	0.000076	A -- B -- T	0.000959	0.000043
2.0800	0.0000	0.0000	0.0640	0.9968	0.0032	<nil>	0.993802	0.000111	T	0.000102	0.000012	A -- T	0.002302	0.000068	B -- T	0.002851	0.000075	A -- B -- T	0.000943	0.000043
2.0900	0.0000	0.0000	0.0631	0.9968	0.0032	<nil>	0.993909	0.000110	T	0.000110	0.000013	A -- T	0.002284	0.000067	B -- T	0.002774	0.000074	A -- B -- T	0.000923	0.000043
2.1000	0.0000	0.0000	0.0622	0.9968	0.0032	<nil>	0.994023	0.000109	T	0.000137	0.000014	A -- T	0.002268	0.000067	B -- T	0.002664	0.000072	A -- B -- T	0.000907	0.000042
2.1100	0.0000	0.0000	0.0610	0.9969	0.0031	<nil>	0.994151	0.000108	T	0.000112	0.000013	A -- T	0.002243	0.000067	B -- T	0.002600	0.000072	A -- B -- T	0.000894	0.000042
2.1200	0.0000	0.0000	0.0600	0.9969	0.0031	<nil>	0.994251	0.000107	T	0.000096	0.000012	A -- T	0.002220	0.000066	B -- T	0.002546	0.000071	A -- B -- T	0.000886	0.000042
2.1300	0.0000	0.0000	0.0592	0.9969	0.0031	<nil>	0.994346	0.000106	T	0.000099	0.000012	A -- T	0.002198	0.000066	B -- T	0.002485	0.000070	A -- B -- T	0.000873	0.000042
2.1400	0.0000	0.0000	0.0585	0.9970	0.0030	<nil>	0.994427	0.000105	T	0.000090	0.000012	A -- T	0.002186	0.000066	B -- T	0.002443	0.000070	A -- B -- T	0.000854	0.000041
2.1500	0.0000	0.0000	0.0577	0.9970	0.0030	<nil>	0.994512	0.000104	T	0.000100	0.000012	A -- T	0.002163	0.000066	B -- T	0.002375	0.000068	A -- B -- T	0.000850	0.000041
2.1600	0.0000	0.0000	0.0569	0.9970	0.0030	<nil>	0.994613	0.000103	T	0.000109	0.000013	A -- T	0.002140	0.000065	B -- T	0.002293	0.000067	A -- B -- T	0.000845	0.000041
2.1700	0.0000	0.0000	0.0558	0.9971	0.0029	<nil>	0.994724	0.000102	T	0.000094	0.000012	A -- T	0.002121	0.000065	B -- T	0.002233	0.000066	A -- B -- T	0.000828	0.000040
2.1800	0.0000	0.0000	0.0549	0.9971	0.0029	<nil>	0.994812	0.000101	T	0.000073	0.000010	A -- T	0.002091	0.000065	B -- T	0.002203	0.000066	A -- B -- T	0.000821	0.000040
2.1900	0.0000	0.0000	0.0542	0.9971	0.0029	<nil>	0.994889	0.000101	T	0.000074	0.000010	A -- T	0.002066	0.000064	B -- T	0.002162	0.000065	A -- B -- T	0.000808	0.000040
2.2000	0.0000	0.0000	0.0535	0.9972	0.0028	<nil>	0.994974	0.000100	T	0.000072	0.000010	A -- T	0.002047	0.000064	B -- T	0.002109	0.000065	A -- B -- T	0.000797	0.000040
2.2100	0.0000	0.0000	0.0527	0.9972	0.0028	<nil>	0.995053	0.000099	T	0.000070	0.000010	A -- T	0.002025	0.000064	B -- T	0.002067	0.000064	A -- B -- T	0.000786	0.000039
2.2200	0.0000	0.0000	0.0520	0.9972	0.0028	<nil>	0.995135	0.000098	T	0.000078	0.000011	A -- T	0.002009	0.000063	B -- T	0.002006	0.000063	A -- B -- T	0.000772	0.000039
2.2300	0.0000	0.0000	0.0512	0.9973	0.0027	<nil>	0.995221	0.000097	T	0.000074	0.000010	A -- T	0.001990	0.000063	B -- T	0.001963	0.000062	A -- B -- T	0.000753	0.000039
2.2400	0.0000	0.0000	0.0503	0.9973	0.0027	<nil>	0.995315	0.000096	T	0.000060	0.000009	A -- T	0.001970	0.000063	B -- T	0.001907	0.000061	A -- B -- T	0.000748	0.000038
2.2500	0.0000	0.0000	0.0497	0.9973	0.0027	<nil>	0.995385	0.000096	T	0.000065	0.000010	A -- T	0.001943	0.000062	B -- T	0.001867	0.000061	A -- B -- T	0.000740	0.000038
2.2600	0.0000	0.0000	0.0489	0.9973	0.0027	<nil>	0.995460	0.000095	T	0.000053	0.000008	A -- T	0.001915	0.000062	B -- T	0.001831	0.000060	A -- B -- T	0.000742	0.000038
2.2700	0.0000	0.0000	0.0484	0.9974	0.0026	<nil>	0.995522	0.000094	T	0.000065	0.000010	A -- T	0.001896	0.000061	B -- T	0.001779	0.000059	A -- B -- T	0.000737	0.000038
2.2800	0.0000	0.0000	0.0478	0.9974	0.0026	<nil>	0.995585	0.000094	T	0.000065	0.000010	A -- T	0.001878	0.000061	B -- T	0.001743	0.000059	A -- B -- T	0.000728	0.000038
2.2900	0.0000	0.0000	0.0470	0.9974	0.0026	<nil>	0.995668	0.000093	T	0.000059	0.000009	A -- T	0.001866	0.000061	B -- T	0.001692	0.000058	A -- B -- T	0.000714	0.000038
2.3000	0.0000	0.0000	0.0464	0.9974	0.0026	<nil>	0.995737	0.000092	T	0.000062	0.000009	A -- T	0.001853	0.000061	B -- T	0.001644	0.000057	A -- B -- T	0.000704	0.000037
2.3100	0.0000	0.0000	0.0457	0.9975	0.0025	<nil>	0.995803	0.000091	T	0.000058	0.000009	A -- T	0.001844	0.000061	B -- T	0.001616	0.000057	A -- B -- T	0.000679	0.000037
2.3200	0.0000	0.0000	0.0452	0.9975	0.0025	<nil>	0.995866	0.000091	T	0.000061	0.000010	A -- T	0.001830	0.000060	B -- T	0.001574	0.000056	A -- B -- T	0.000668	0.000036
2.3300	0.0000	0.0000	0.0445	0.9975	0.0025	<nil>	0.995933	0.000090	T	0.000057	0.000009	A -- T	0.001808	0.000060	B -- T	0.001535	0.000055	A -- B -- T	0.000667	0.000036
2.3400	0.0000	0.0000	0.0440	0.9975	0.0025	<nil>	0.995989	0.000089	T	0.000060	0.000009	A -- T	0.001796	0.000060	B -- T	0.001497	0.000054	A -- B -- T	0.000659	0.000036
2.3500	0.0000	0.0000	0.0435	0.9976	0.0024	<nil>	0.996045	0.000089	T	0.000065	0.000010	A -- T	0.001764	0.000059	B -- T	0.001467	0.000054	A -- B -- T	0.000658	0.000036
2.3600	0.0000	0.0000	0.0428	0.9976	0.0024	<nil>	0.996112	0.000088	T	0.000061	0.000009	A -- T	0.001748	0.000059	B -- T	0.001434	0.000053	A -- B -- T	0.000645	0.000036
2.3700	0.0000	0.0000	0.0422	0.9976	0.0024	<nil>	0.996179	0.000087	T	0.000056	0.000009	A -- T	0.001726	0.000059	B -- T	0.001401	0.000053	A -- B -- T	0.000638	0.000036
2.3800	0.0000	0.0000	0.0417	0.9977	0.0023	<nil>	0.996232	0.000087	T	0.000062	0.000010	A -- T	0.001715	0.000058	B -- T	0.001369	0.000052	A -- B -- T	0.000622	0.000035
2.3900	0.0000	0.0000	0.0412	0.9977	0.0023	<nil>	0.996283	0.000086	T	0.000055	0.000009	A -- T	0.001696	0.000058	B -- T	0.001347	0.000052	A -- B -- T	0.000618	0.000035
2.4000	0.0000	0.0000	0.0407	0.9977	0.0023	<nil>	0.996341	0.000085	T	0.000059	0.000009	A -- T	0.001668	0.000058	B -- T	0.001310	0.000051	A -- B -- T	0.000621	0.000035
2.4100	0.0000	0.0000	0.0402	0.9977	0.0023	<nil>	0.996394	0.000085	T	0.000059	0.000009	A -- T	0.001654	0.000057	B -- T	0.001278	0.000050	A -- B -- T	0.000615	0.000035
2.4200	0.0000	0.0000	0.0396	0.9977	0.0023	<nil>	0.996452	0.000084	T	0.000052	0.000008	A -- T	0.001637	0.000057	B -- T	0.001242	0.000050	A -- B -- T	0.000617	0.000035
2.4300	0.0000	0.0000	0.0391	0.9978	0.0022	<nil>	0.996503	0.000083	T	0.000047	0.000008	A -- T	0.001618	0.000057	B -- T	0.001212	0.000049	A -- B -- T	0.000620	0.000035
2.4400	0.0000	0.0000	0.0386	0.9978	0.0022	<nil>	0.996553	0.000083	T	0.000047	0.000008	A -- T	0.001602	0.000056	B -- T	0.001188	0.000048	A -- B -- T	0.000610	0.000035
2.4500	0.0000	0.0000	0.0382	0.9978	0.0022	<nil>	0.996602	0.000082	T	0.000054	0.000009	A -- T	0.001575	0.000056	B -- T	0.001151	0.000048	A -- B -- T	0.000618	0.000035
2.4600	0.0000	0.0000	0.0377	0.9978	0.0022	<nil>	0.996654	0.000082	T	0.000054	0.000009	A -- T	0.001550	0.000056	B -- T	0.001121	0.000047	A -- B -- T	0.000620	0.000035
2.4700	0.0000	0.0000	0.0370	0.9979	0.0021	<nil>	0.996711	0.000081	T	0.000035	0.000007	A -- T	0.001531	0.000055	B -- T	0.001109	0.000047	A -- B -- T	0.000614	0.000035
2.4800	0.0000	0.0000	0.0367	0.9979	0.0021	<nil>	0.996749	0.000080	T	0.000038	0.000007	A -- T	0.001511	0.000055	B -- T	0.001086	0.000046	A -- B -- T	0.000616	0.000035
2.4900	0.0000	0.0000	0.0363	0.9979	0.0021	<nil>	0.996791	0.000080	T	0.000043	0.000008	A -- T	0.001497	0.000055	B -- T	0.001073	0.000046	A -- B -- T	0.000596	0.000034
2.5000	0.0000	0.0000	0.0357	0.9979	0.0021	<nil>	0.996845	0.000079	T	0.000027	0.000006	A -- T	0.001481	0.000054	B -- T	0.001058	0.000046	A -- B -- T	0.000589	0.000034
2.5100	0.0000	0.0000	0.0355	0.9980	0.0020	<nil>	0.996868	0.000079	T	0.000038	0.000007	A -- T	0.001466	0.000054	B -- T	0.001051	0.000046	A -- B -- T	0.000578	0.000034
2.5200	0.0000	0.0000	0.0350	0.9980	0.0020	<nil>	0.996914	0.000078	T	0.000040	0.000007	A -- T	0.001447	0.000054	B -- T	0.001013	0.000045	A -- B -- T	0.000586	0.000034
2.5300	0.0000	0.0000	0.0347	0.9980	0.0020	<nil>	0.996948	0.000078	T	0.000043	0.000008	A -- T	0.001431	0.000053	B -- T	0.000998	0.000044	A -- B -- T	0.000581	0.000034
2.5400	0.0000	0.0000	0.0343	0.9980	0.0020	<nil>	0.996988	0.000077	T	0.000040	0.000008	A -- T	0.001416	0.000053	B -- T	0.000979	0.000044	A -- B -- T	0.000577	0.000034
2.5500	0.0000	0.0000	0.0338	0.9980	0.0020	<nil>	0.997031	0.000077	T	0.000031	0.000007	A -- T	0.001407	0.000053	B -- T	0.000973	0.000044	A -- B -- T	0.000556	0.000033
2.5600	0.0000	0.0000	0.0335	0.9981	0.0019	<nil>	0.997069	0.000076	T	0.000030	0.000007	A -- T	0.001391	0.000053	B -- T	0.000960	0.000044	A -- B -- T	0.000551	0.000033
2.5700	0.0000	0.0000	0.0332	0.9981	0.0019	<nil>	0.997100	0.000076	T	0.000031	0.000006	A -- T	0.001374	0.000052	B -- T	0.000954	0.000043	A -- B -- T	0.000541	0.000033
2.5800	0.0000	0.0000	0.0328	0.9981	0.0019	<nil>	0.997138	0.000075	T	0.000038	0.000007	A -- T	0.001365	0.000052	B -- T	0.000936	0.000043	A -- B -- T	0.000523	0.000032
2.5900	0.0000	0.0000	0.0322	0.9981	0.0019	<nil>	0.997187	0.000075	T	0.000022	0.000005	A -- T	0.001350	0.000052	B -- T	0.000925	0.000043	A -- B -- T	0.000517	0.000032
2.6000	0.0000	0.0000	0.0320	0.9981	0.0019	<nil>	0.997214	0.000074	T	0.000031	0.000006	A -- T	0.001340	0.000052	B -- T	0.000898	0.000042	A -- B -- T	0.000517	0.000032
2.6100	0.0000	0.0000	0.0316	0.9982	0.0018	<nil>	0.997256	0.000074	T	0.000043	0.000008	A -- T	0.001328	0.000051	B -- T	0.000871	0.000041	A -- B -- T	0.000501	0.000031
2.6200	0.0000	0.0000	0.0311	0.9982	0.0018	<nil>	0.997300	0.000073	T	0.000039	0.000008	A -- T	0.001318	0.000051	B -- T	0.000859	0.000041	A -- B -- T	0.000484	0.000031
2.6300	0.0000	0.0000	0.0307	0.9982	0.0018	<nil>	0.997338	0.000073	T	0.000033	0.000007	A -- T	0.001308	0.000051	B -- T	0.000852	0.000041	A -- B -- T	0.000469	0.000030
